,group,kval,rhoval,Hi,method,baseline_1,baseline_2,rater
0,amateurs,17,1.5,0.35153407570266465,Real homophily,0.8947368421052632,0.4294161788228723,67
0,amateurs,17,1.5,0.26765022922407744,Real homophily,0.8947368421052632,0.42928304124426836,68
0,amateurs,17,1.5,0.4208777489412725,Real homophily,0.8947368421052632,0.42785903146633414,69
0,amateurs,17,1.5,0.29800312026543596,Real homophily,0.8947368421052632,0.42765820997561693,70
0,amateurs,17,1.5,0.40736438527209123,Real homophily,0.8947368421052632,0.4293718065324308,71
0,amateurs,17,1.5,0.3675635838246438,Real homophily,0.8947368421052632,0.42897214514006277,72
0,amateurs,17,1.5,0.42366110312234084,Real homophily,0.8947368421052632,0.4288832554583084,73
0,amateurs,17,1.5,0.3889843460500502,Real homophily,0.8947368421052632,0.42912763552053285,74
0,amateurs,17,1.5,0.46030704449119025,Real homophily,0.8947368421052632,0.4259567456786278,75
0,amateurs,17,1.5,0.4234503009084617,Real homophily,0.8947368421052632,0.4287053930462811,76
0,amateurs,17,1.5,0.2922249520373063,Real homophily,0.8947368421052632,0.4290832183390082,77
0,amateurs,17,1.5,0.3160882309657197,Real homophily,0.8947368421052632,0.42928304124426836,78
0,amateurs,17,1.5,0.3770935507717741,Real homophily,0.8947368421052632,0.42921644915293466,79
0,amateurs,17,1.5,0.3284844324130681,Real homophily,0.8947368421052632,0.42890548047310423,80
0,amateurs,17,1.5,0.44840827024400304,Real homophily,0.8947368421052632,0.4293496177991021,81
0,amateurs,17,1.5,0.6187875950024039,Real homophily,0.8947368421052632,0.42745724745870545,82
0,amateurs,17,1.5,0.8557197708245802,Real homophily,0.8947368421052632,0.4290610071562093,83
0,amateurs,17,1.5,0.4999585015688348,Real homophily,0.8947368421052632,0.4290610071562093,84
0,amateurs,17,1.5,0.3619620119840554,Real homophily,0.8947368421052632,0.4290610071562093,85
0,amateurs,17,1.5,0.5300834685756823,Real homophily,0.8947368421052632,0.428927703758194,86
0,amateurs,17,1.5,0.35070684590267726,Real homophily,0.8947368421052632,0.42926084560703676,87
0,amateurs,17,1.5,0.6043297864072604,Real homophily,0.8947368421052632,0.42952707936377293,88
0,amateurs,17,1.5,0.3890066959226996,Real homophily,0.8947368421052632,0.42926084560703676,89
0,amateurs,17,1.5,0.3743171313450841,Real homophily,0.8947368421052632,0.4293052351552222,90
0,amateurs,17,1.5,0.3270075652973517,Real homophily,0.8947368421052632,0.42797053807856356,91
0,amateurs,17,1.5,0.4070647331567317,Real homophily,0.8947368421052632,0.4287053930462811,92
0,amateurs,17,1.5,0.36008073049463696,Real homophily,0.8947368421052632,0.4294605442130341,93
0,amateurs,17,1.5,0.3807566835444269,Real homophily,0.8947368421052632,0.4294827243210131,94
0,amateurs,17,1.5,0.44548334605356876,Real homophily,0.8947368421052632,0.4286609101320693,95
0,amateurs,17,1.5,0.30419554522628545,Real homophily,0.8947368421052632,0.42826025196256345,96
0,amateurs,17,1.5,0.3141795078624831,Real homophily,0.8947368421052632,0.4294605442130341,97
0,amateurs,17,1.5,0.435934041793656,Real homophily,0.8947368421052632,0.4294161788228723,98
0,amateurs,17,1.5,0.42698343778564307,Real homophily,0.8947368421052632,0.4294827243210131,99
0,amateurs,17,1.5,0.47505849858951205,Real homophily,0.8947368421052632,0.42926084560703676,100
0,amateurs,17,1.5,0.4106714665201451,Real homophily,0.8947368421052632,0.4290832183390082,101
0,amateurs,17,1.5,0.44197706728039704,Real homophily,0.8947368421052632,0.42928304124426836,102
0,amateurs,17,1.5,0.7545324949915271,Real homophily,0.8947368421052632,0.4281265743363349,103
0,amateurs,17,1.5,0.43131704195651577,Real homophily,0.8947368421052632,0.4276358877740439,104
0,amateurs,17,1.5,0.3793172943587847,Real homophily,0.8947368421052632,0.4293052351552222,105
0,amateurs,17,1.5,0.43706256762108947,Real homophily,0.8947368421052632,0.42874986903439366,106
0,amateurs,17,1.5,0.33956797415745255,Real homophily,0.8947368421052632,0.4277697948715967,107
0,amateurs,17,1.5,0.5378258287540766,Real homophily,0.8947368421052632,0.4293939935402871,108
0,amateurs,17,1.5,0.4477214945912638,Real homophily,0.8947368421052632,0.4294827243210131,109
0,amateurs,17,1.5,0.3105328770827224,Real homophily,0.8947368421052632,0.4289499253137795,110
0,amateurs,17,1.5,0.3618920813114219,Real homophily,0.8947368421052632,0.42890548047310423,111
0,amateurs,17,1.5,0.39237809050986716,Real homophily,0.8947368421052632,0.42841613022755176,112
0,amateurs,17,1.5,0.35441234221324897,Real homophily,0.8947368421052632,0.4288832554583084,113
0,amateurs,17,1.5,0.3099192097156426,Real homophily,0.8947368421052632,0.429238648243326,114
0,amateurs,17,1.5,0.43831169753684296,Real homophily,0.8947368421052632,0.429238648243326,115
0,amateurs,17,1.5,0.4774097798536313,Real homophily,0.8947368421052632,0.42872763190599866,116
0,amateurs,17,1.5,0.4352535986698746,Real homophily,0.8947368421052632,0.4285274198166563,117
0,amateurs,17,1.5,0.43760870214700515,Real homophily,0.8947368421052632,0.4290165796055297,118
0,amateurs,17,1.5,0.4210597237211561,Real homophily,0.8947368421052632,0.4293939935402871,119
0,amateurs,17,1.5,0.27526291490923244,Real homophily,0.8947368421052632,0.42952707936377293,120
0,amateurs,17,1.5,0.33245247396436856,Real homophily,0.8947368421052632,0.4294605442130341,121
0,amateurs,17,1.5,0.38130009222168915,Real homophily,0.8947368421052632,0.4290832183390082,122
0,amateurs,17,1.5,0.3658311382469781,Real homophily,0.8947368421052632,0.4291054277937155,123
0,amateurs,17,1.5,0.37315720049064355,Real homophily,0.8947368421052632,0.4285274198166563,124
0,amateurs,17,1.5,0.37435378370261096,Real homophily,0.8947368421052632,0.428927703758194,125
0,amateurs,17,1.5,0.3521896835524956,Real homophily,0.8947368421052632,0.4293052351552222,126
0,amateurs,17,1.5,0.4280454328715785,Real homophily,0.8947368421052632,0.42912763552053285,127
0,amateurs,17,1.5,0.3311337495703851,Real homophily,0.8947368421052632,0.4285719235188757,128
0,amateurs,17,1.5,0.4022745466088908,Real homophily,0.8947368421052632,0.4288610287136045,129
0,amateurs,17,1.5,0.46219483773290015,Real homophily,0.8947368421052632,0.42952707936377293,130
0,amateurs,17,1.5,0.29323838626523585,Real homophily,0.8947368421052632,0.4294605442130341,131
0,amateurs,17,1.5,0.45859874959694535,Real homophily,0.8947368421052632,0.4294161788228723,132
0,amateurs,17,1.5,0.4770523098750684,Real homophily,0.8947368421052632,0.4293939935402871,133
0,experts,19,0,0.5690912624969365,Real homophily,0.09774436090225563,0.5462111222355677,0
0,experts,19,0,0.5790333389177418,Real homophily,0.09774436090225563,0.5514734471867935,1
0,experts,19,0,0.5630281383395767,Real homophily,0.09774436090225563,0.5354043751045536,2
0,experts,19,0,0.5778059533280298,Real homophily,0.09774436090225563,0.5543902803437576,3
0,experts,19,0,0.5827776894696773,Real homophily,0.09774436090225563,0.5537274378760353,4
0,experts,19,0,0.5731627186036324,Real homophily,0.09774436090225563,0.5482057966512747,5
0,experts,19,0,0.5792523083601877,Real homophily,0.09774436090225563,0.5534042604429927,6
0,experts,19,0,0.5589730312837109,Real homophily,0.09774436090225563,0.5350151528428908,7
0,experts,19,0,0.5714032271690462,Real homophily,0.09774436090225563,0.546637388678059,8
0,experts,19,0,0.5834746669740332,Real homophily,0.09774436090225563,0.5580449968130977,9
0,experts,19,0,0.5898558937823835,Real homophily,0.09774436090225563,0.5658916739486043,10
0,experts,19,0,0.5678201715468796,Real homophily,0.09774436090225563,0.5448155372121634,11
0,experts,19,0,0.5796202956989247,Real homophily,0.09774436090225563,0.551799424093168,12
0,experts,19,0,0.5850840250898675,Real homophily,0.09774436090225563,0.5663664980279399,13
0,amateurs,19,0,0.4050384929854528,Real homophily,0.8947368421052632,0.4294827243210131,14
0,amateurs,19,0,0.40644832275611964,Real homophily,0.8947368421052632,0.4288610287136045,15
0,amateurs,19,0,0.4029637680571665,Real homophily,0.8947368421052632,0.42861642029014035,16
0,amateurs,19,0,0.4010176472963696,Real homophily,0.8947368421052632,0.42821569969828666,17
0,amateurs,19,0,0.40952288674111215,Real homophily,0.8947368421052632,0.4283938671080723,18
0,amateurs,19,0,0.42275293376515344,Real homophily,0.8947368421052632,0.4295049027045257,19
0,amateurs,19,0,0.40240186558978147,Real homophily,0.8947368421052632,0.42399655588515267,20
0,amateurs,19,0,0.3999512274426923,Real homophily,0.8947368421052632,0.4257995229317409,21
0,amateurs,19,0,0.40619007161063236,Real homophily,0.8947368421052632,0.4286609101320693,22
0,amateurs,19,0,0.4129084113651891,Real homophily,0.8947368421052632,0.4293939935402871,23
0,amateurs,19,0,0.4049959579628133,Real homophily,0.8947368421052632,0.427814416648243,24
0,amateurs,19,0,0.4079867158073792,Real homophily,0.8947368421052632,0.4266519841538839,25
0,amateurs,19,0,0.3991497593965405,Real homophily,0.8947368421052632,0.4255522845378773,26
0,amateurs,19,0,0.39426482161594967,Real homophily,0.8947368421052632,0.4221367260975859,27
0,amateurs,19,0,0.4076869783778557,Real homophily,0.8947368421052632,0.42863866607717066,28
0,amateurs,19,0,0.39583960920008143,Real homophily,0.8947368421052632,0.4240417680433579,29
0,amateurs,19,0,0.3969890161785421,Real homophily,0.8947368421052632,0.42277313878738615,30
0,amateurs,19,0,0.401759057532478,Real homophily,0.8947368421052632,0.4284606512642443,31
0,amateurs,19,0,0.4185750020172678,Real homophily,0.8947368421052632,0.4291720457913041,32
0,amateurs,19,0,0.41006792819019894,Real homophily,0.8947368421052632,0.42828252549123724,33
0,amateurs,19,0,0.41467450081516033,Real homophily,0.8947368421052632,0.42952707936377293,34
0,amateurs,19,0,0.40269382550660543,Real homophily,0.8947368421052632,0.42903879424511704,35
0,amateurs,19,0,0.40800986126552913,Real homophily,0.8947368421052632,0.42863866607717066,36
0,amateurs,19,0,0.42111839294495096,Real homophily,0.8947368421052632,0.42899436323724555,37
0,amateurs,19,0,0.4049415117580285,Real homophily,0.8947368421052632,0.42821569969828666,38
0,amateurs,19,0,0.3987885070130543,Real homophily,0.8947368421052632,0.4294383623803876,39
0,amateurs,19,0,0.40920332454895597,Real homophily,0.8947368421052632,0.4291498415196618,40
0,amateurs,19,0,0.3987504564079679,Real homophily,0.8947368421052632,0.4262485024706418,41
0,amateurs,19,0,0.4059220510833414,Real homophily,0.8947368421052632,0.42921644915293466,42
0,amateurs,19,0,0.41386783984213893,Real homophily,0.8947368421052632,0.42765820997561693,43
0,amateurs,19,0,0.40459287811145545,Real homophily,0.8947368421052632,0.4280597120792536,44
0,amateurs,19,0,0.4182525182298824,Real homophily,0.8947368421052632,0.42932742734009965,45
0,amateurs,19,0,0.42447594073263734,Real homophily,0.8947368421052632,0.4295049027045257,46
0,amateurs,19,0,0.4081934129803035,Real homophily,0.8947368421052632,0.42854967253423654,47
0,amateurs,19,0,0.41016057921773247,Real homophily,0.8947368421052632,0.42903879424511704,48
0,amateurs,19,0,0.40798507342132045,Real homophily,0.8947368421052632,0.42810428865437167,49
0,amateurs,19,0,0.40275706690871366,Real homophily,0.8947368421052632,0.42797053807856356,50
0,amateurs,19,0,0.3999288267740736,Real homophily,0.8947368421052632,0.42832706734266973,51
0,amateurs,19,0,0.41122410973101653,Real homophily,0.8947368421052632,0.4283938671080723,52
0,amateurs,19,0,0.4143327575909216,Real homophily,0.8947368421052632,0.4287053930462811,53
0,amateurs,19,0,0.41196448498374655,Real homophily,0.8947368421052632,0.42952707936377293,54
0,amateurs,19,0,0.41853174892469197,Real homophily,0.8947368421052632,0.4293496177991021,55
0,amateurs,19,0,0.4127031399663546,Real homophily,0.8947368421052632,0.42863866607717066,56
0,amateurs,19,0,0.40217101811872,Real homophily,0.8947368421052632,0.428927703758194,57
0,amateurs,19,0,0.39848225094859313,Real homophily,0.8947368421052632,0.42656237060712165,58
0,amateurs,19,0,0.4148203810539584,Real homophily,0.8947368421052632,0.42932742734009965,59
0,amateurs,19,0,0.41158327344954826,Real homophily,0.8947368421052632,0.42832706734266973,60
0,amateurs,19,0,0.4172371053846715,Real homophily,0.8947368421052632,0.4294827243210131,61
0,amateurs,19,0,0.42067990956072354,Real homophily,0.8947368421052632,0.42952707936377293,62
0,amateurs,19,0,0.42723836809349225,Real homophily,0.8947368421052632,0.4293718065324308,63
0,amateurs,19,0,0.4090989669787755,Real homophily,0.8947368421052632,0.4293496177991021,64
0,amateurs,19,0,0.4070366803958537,Real homophily,0.8947368421052632,0.42890548047310423,65
0,amateurs,19,0,0.3997121740615167,Real homophily,0.8947368421052632,0.42859417277077616,66
0,amateurs,19,0,0.4164768382500905,Real homophily,0.8947368421052632,0.4294161788228723,67
0,amateurs,19,0,0.40440673326946763,Real homophily,0.8947368421052632,0.42928304124426836,68
0,amateurs,19,0,0.41260292089707507,Real homophily,0.8947368421052632,0.42785903146633414,69
0,amateurs,19,0,0.3995500489604998,Real homophily,0.8947368421052632,0.42765820997561693,70
0,amateurs,19,0,0.415988019104671,Real homophily,0.8947368421052632,0.4293718065324308,71
0,amateurs,19,0,0.41084810085871415,Real homophily,0.8947368421052632,0.42897214514006277,72
0,amateurs,19,0,0.40636314301682297,Real homophily,0.8947368421052632,0.4288832554583084,73
0,amateurs,19,0,0.4154952334787526,Real homophily,0.8947368421052632,0.42912763552053285,74
0,amateurs,19,0,0.40265925456348234,Real homophily,0.8947368421052632,0.4259567456786278,75
0,amateurs,19,0,0.4045861651766502,Real homophily,0.8947368421052632,0.4287053930462811,76
0,amateurs,19,0,0.4139113099290091,Real homophily,0.8947368421052632,0.4290832183390082,77
0,amateurs,19,0,0.40528186076562744,Real homophily,0.8947368421052632,0.42928304124426836,78
0,amateurs,19,0,0.4194697110078069,Real homophily,0.8947368421052632,0.42921644915293466,79
0,amateurs,19,0,0.4095979080240835,Real homophily,0.8947368421052632,0.42890548047310423,80
0,amateurs,19,0,0.4159425093163685,Real homophily,0.8947368421052632,0.4293496177991021,81
0,amateurs,19,0,0.41279376119717576,Real homophily,0.8947368421052632,0.42745724745870545,82
0,amateurs,19,0,0.4138181759426074,Real homophily,0.8947368421052632,0.4290610071562093,83
0,amateurs,19,0,0.41494116794317326,Real homophily,0.8947368421052632,0.4290610071562093,84
0,amateurs,19,0,0.4119479345712188,Real homophily,0.8947368421052632,0.4290610071562093,85
0,amateurs,19,0,0.4181543632333959,Real homophily,0.8947368421052632,0.428927703758194,86
0,amateurs,19,0,0.41530686848722953,Real homophily,0.8947368421052632,0.42926084560703676,87
0,amateurs,19,0,0.4288763136620857,Real homophily,0.8947368421052632,0.42952707936377293,88
0,amateurs,19,0,0.40436712288899485,Real homophily,0.8947368421052632,0.42926084560703676,89
0,amateurs,19,0,0.41206500262107343,Real homophily,0.8947368421052632,0.4293052351552222,90
0,amateurs,19,0,0.3988779985569635,Real homophily,0.8947368421052632,0.42797053807856356,91
0,amateurs,19,0,0.4071233672925715,Real homophily,0.8947368421052632,0.4287053930462811,92
0,amateurs,19,0,0.4235606574316252,Real homophily,0.8947368421052632,0.4294605442130341,93
0,amateurs,19,0,0.4102757808374965,Real homophily,0.8947368421052632,0.4294827243210131,94
0,amateurs,19,0,0.4133979369060083,Real homophily,0.8947368421052632,0.4286609101320693,95
0,amateurs,19,0,0.4007906291009834,Real homophily,0.8947368421052632,0.42826025196256345,96
0,amateurs,19,0,0.4118984065356305,Real homophily,0.8947368421052632,0.4294605442130341,97
0,amateurs,19,0,0.417271185071492,Real homophily,0.8947368421052632,0.4294161788228723,98
0,amateurs,19,0,0.42312211295488567,Real homophily,0.8947368421052632,0.4294827243210131,99
0,amateurs,19,0,0.40921457489878543,Real homophily,0.8947368421052632,0.42926084560703676,100
0,amateurs,19,0,0.4100188531156189,Real homophily,0.8947368421052632,0.4290832183390082,101
0,amateurs,19,0,0.418184162181326,Real homophily,0.8947368421052632,0.42928304124426836,102
0,amateurs,19,0,0.42165363848819404,Real homophily,0.8947368421052632,0.4281265743363349,103
0,amateurs,19,0,0.40752796402422203,Real homophily,0.8947368421052632,0.4276358877740439,104
0,amateurs,19,0,0.40612633027151707,Real homophily,0.8947368421052632,0.4293052351552222,105
0,amateurs,19,0,0.4174088415617941,Real homophily,0.8947368421052632,0.42874986903439366,106
0,amateurs,19,0,0.4009765103116574,Real homophily,0.8947368421052632,0.4277697948715967,107
0,amateurs,19,0,0.41681601679179786,Real homophily,0.8947368421052632,0.4293939935402871,108
0,amateurs,19,0,0.4128698045246672,Real homophily,0.8947368421052632,0.4294827243210131,109
0,amateurs,19,0,0.40256273358248795,Real homophily,0.8947368421052632,0.4289499253137795,110
0,amateurs,19,0,0.40547448798006924,Real homophily,0.8947368421052632,0.42890548047310423,111
0,amateurs,19,0,0.40565128279907003,Real homophily,0.8947368421052632,0.42841613022755176,112
0,amateurs,19,0,0.4133225936367298,Real homophily,0.8947368421052632,0.4288832554583084,113
0,amateurs,19,0,0.40500733988110205,Real homophily,0.8947368421052632,0.429238648243326,114
0,amateurs,19,0,0.41660319878141666,Real homophily,0.8947368421052632,0.429238648243326,115
0,amateurs,19,0,0.41946539279161316,Real homophily,0.8947368421052632,0.42872763190599866,116
0,amateurs,19,0,0.40523192834392335,Real homophily,0.8947368421052632,0.4285274198166563,117
0,amateurs,19,0,0.41050300028190573,Real homophily,0.8947368421052632,0.4290165796055297,118
0,amateurs,19,0,0.4149269648397105,Real homophily,0.8947368421052632,0.4293939935402871,119
0,amateurs,19,0,0.40705164516807746,Real homophily,0.8947368421052632,0.42952707936377293,120
0,amateurs,19,0,0.4064907643209439,Real homophily,0.8947368421052632,0.4294605442130341,121
0,amateurs,19,0,0.416411202953214,Real homophily,0.8947368421052632,0.4290832183390082,122
0,amateurs,19,0,0.40780613684932066,Real homophily,0.8947368421052632,0.4291054277937155,123
0,amateurs,19,0,0.4062153073214213,Real homophily,0.8947368421052632,0.4285274198166563,124
0,amateurs,19,0,0.4076417678861493,Real homophily,0.8947368421052632,0.428927703758194,125
0,amateurs,19,0,0.4061767131928384,Real homophily,0.8947368421052632,0.4293052351552222,126
0,amateurs,19,0,0.40854498441313647,Real homophily,0.8947368421052632,0.42912763552053285,127
0,amateurs,19,0,0.4012943676424249,Real homophily,0.8947368421052632,0.4285719235188757,128
0,amateurs,19,0,0.40453502234260835,Real homophily,0.8947368421052632,0.4288610287136045,129
0,amateurs,19,0,0.41673119112143503,Real homophily,0.8947368421052632,0.42952707936377293,130
0,amateurs,19,0,0.4043305525662085,Real homophily,0.8947368421052632,0.4294605442130341,131
0,amateurs,19,0,0.42418399780570837,Real homophily,0.8947368421052632,0.4294161788228723,132
0,amateurs,19,0,0.4151517106770119,Real homophily,0.8947368421052632,0.4293939935402871,133
0,experts,19,0.25,0.5927436591568263,Real homophily,0.09774436090225563,0.5462111222355677,0
0,experts,19,0.25,0.6088341885591424,Real homophily,0.09774436090225563,0.5514734471867935,1
0,experts,19,0.25,0.5994010596922456,Real homophily,0.09774436090225563,0.5354043751045536,2
0,experts,19,0.25,0.6100222910875965,Real homophily,0.09774436090225563,0.5543902803437576,3
0,experts,19,0.25,0.6207320752819643,Real homophily,0.09774436090225563,0.5537274378760353,4
0,experts,19,0.25,0.6133240430240048,Real homophily,0.09774436090225563,0.5482057966512747,5
0,experts,19,0.25,0.6150583655377222,Real homophily,0.09774436090225563,0.5534042604429927,6
0,experts,19,0.25,0.5843689122002635,Real homophily,0.09774436090225563,0.5350151528428908,7
0,experts,19,0.25,0.6037665302997809,Real homophily,0.09774436090225563,0.546637388678059,8
0,experts,19,0.25,0.606682246912849,Real homophily,0.09774436090225563,0.5580449968130977,9
0,experts,19,0.25,0.6228759233801956,Real homophily,0.09774436090225563,0.5658916739486043,10
0,experts,19,0.25,0.6037564018821316,Real homophily,0.09774436090225563,0.5448155372121634,11
0,experts,19,0.25,0.6128603862434762,Real homophily,0.09774436090225563,0.551799424093168,12
0,experts,19,0.25,0.5964572493349709,Real homophily,0.09774436090225563,0.5663664980279399,13
0,amateurs,19,0.25,0.374818656411966,Real homophily,0.8947368421052632,0.4294827243210131,14
0,amateurs,19,0.25,0.36575538919989464,Real homophily,0.8947368421052632,0.4288610287136045,15
0,amateurs,19,0.25,0.3586398634447831,Real homophily,0.8947368421052632,0.42861642029014035,16
0,amateurs,19,0.25,0.36801170924583926,Real homophily,0.8947368421052632,0.42821569969828666,17
0,amateurs,19,0.25,0.3781742513733136,Real homophily,0.8947368421052632,0.4283938671080723,18
0,amateurs,19,0.25,0.43910168805168426,Real homophily,0.8947368421052632,0.4295049027045257,19
0,amateurs,19,0.25,0.3641762400496262,Real homophily,0.8947368421052632,0.42399655588515267,20
0,amateurs,19,0.25,0.36350998101391563,Real homophily,0.8947368421052632,0.4257995229317409,21
0,amateurs,19,0.25,0.3828758177763286,Real homophily,0.8947368421052632,0.4286609101320693,22
0,amateurs,19,0.25,0.3771423920238285,Real homophily,0.8947368421052632,0.4293939935402871,23
0,amateurs,19,0.25,0.36159170109405664,Real homophily,0.8947368421052632,0.427814416648243,24
0,amateurs,19,0.25,0.3830153310398417,Real homophily,0.8947368421052632,0.4266519841538839,25
0,amateurs,19,0.25,0.3629433620855544,Real homophily,0.8947368421052632,0.4255522845378773,26
0,amateurs,19,0.25,0.3620606787781733,Real homophily,0.8947368421052632,0.4221367260975859,27
0,amateurs,19,0.25,0.3849718448093602,Real homophily,0.8947368421052632,0.42863866607717066,28
0,amateurs,19,0.25,0.3713525602740231,Real homophily,0.8947368421052632,0.4240417680433579,29
0,amateurs,19,0.25,0.35026130809366074,Real homophily,0.8947368421052632,0.42277313878738615,30
0,amateurs,19,0.25,0.3573813299163867,Real homophily,0.8947368421052632,0.4284606512642443,31
0,amateurs,19,0.25,0.4026999154702407,Real homophily,0.8947368421052632,0.4291720457913041,32
0,amateurs,19,0.25,0.3923792938316219,Real homophily,0.8947368421052632,0.42828252549123724,33
0,amateurs,19,0.25,0.39212447967157993,Real homophily,0.8947368421052632,0.42952707936377293,34
0,amateurs,19,0.25,0.33900229359266226,Real homophily,0.8947368421052632,0.42903879424511704,35
0,amateurs,19,0.25,0.38594436703450746,Real homophily,0.8947368421052632,0.42863866607717066,36
0,amateurs,19,0.25,0.5118669309816867,Real homophily,0.8947368421052632,0.42899436323724555,37
0,amateurs,19,0.25,0.3684728435612228,Real homophily,0.8947368421052632,0.42821569969828666,38
0,amateurs,19,0.25,0.34415103773194655,Real homophily,0.8947368421052632,0.4294383623803876,39
0,amateurs,19,0.25,0.3995904136805375,Real homophily,0.8947368421052632,0.4291498415196618,40
0,amateurs,19,0.25,0.3510066469835811,Real homophily,0.8947368421052632,0.4262485024706418,41
0,amateurs,19,0.25,0.3616558662760908,Real homophily,0.8947368421052632,0.42921644915293466,42
0,amateurs,19,0.25,0.4058901721031274,Real homophily,0.8947368421052632,0.42765820997561693,43
0,amateurs,19,0.25,0.3935062648143217,Real homophily,0.8947368421052632,0.4280597120792536,44
0,amateurs,19,0.25,0.4129028244073424,Real homophily,0.8947368421052632,0.42932742734009965,45
0,amateurs,19,0.25,0.43657445816894064,Real homophily,0.8947368421052632,0.4295049027045257,46
0,amateurs,19,0.25,0.3801034701943601,Real homophily,0.8947368421052632,0.42854967253423654,47
0,amateurs,19,0.25,0.3740653450723935,Real homophily,0.8947368421052632,0.42903879424511704,48
0,amateurs,19,0.25,0.3932550754018612,Real homophily,0.8947368421052632,0.42810428865437167,49
0,amateurs,19,0.25,0.356242221763685,Real homophily,0.8947368421052632,0.42797053807856356,50
0,amateurs,19,0.25,0.36288109203020563,Real homophily,0.8947368421052632,0.42832706734266973,51
0,amateurs,19,0.25,0.3986423054726726,Real homophily,0.8947368421052632,0.4283938671080723,52
0,amateurs,19,0.25,0.39985692114668825,Real homophily,0.8947368421052632,0.4287053930462811,53
0,amateurs,19,0.25,0.38608383651643113,Real homophily,0.8947368421052632,0.42952707936377293,54
0,amateurs,19,0.25,0.41126652311279366,Real homophily,0.8947368421052632,0.4293496177991021,55
0,amateurs,19,0.25,0.3997505780755998,Real homophily,0.8947368421052632,0.42863866607717066,56
0,amateurs,19,0.25,0.3396854388280404,Real homophily,0.8947368421052632,0.428927703758194,57
0,amateurs,19,0.25,0.33186558765054963,Real homophily,0.8947368421052632,0.42656237060712165,58
0,amateurs,19,0.25,0.39966146718930234,Real homophily,0.8947368421052632,0.42932742734009965,59
0,amateurs,19,0.25,0.3976276208343845,Real homophily,0.8947368421052632,0.42832706734266973,60
0,amateurs,19,0.25,0.39827562806701544,Real homophily,0.8947368421052632,0.4294827243210131,61
0,amateurs,19,0.25,0.4215576819915901,Real homophily,0.8947368421052632,0.42952707936377293,62
0,amateurs,19,0.25,0.451367488079516,Real homophily,0.8947368421052632,0.4293718065324308,63
0,amateurs,19,0.25,0.36974589469971997,Real homophily,0.8947368421052632,0.4293496177991021,64
0,amateurs,19,0.25,0.36465804174699384,Real homophily,0.8947368421052632,0.42890548047310423,65
0,amateurs,19,0.25,0.37434075555973206,Real homophily,0.8947368421052632,0.42859417277077616,66
0,amateurs,19,0.25,0.39977205488394607,Real homophily,0.8947368421052632,0.4294161788228723,67
0,amateurs,19,0.25,0.3620644698258597,Real homophily,0.8947368421052632,0.42928304124426836,68
0,amateurs,19,0.25,0.4020629123428863,Real homophily,0.8947368421052632,0.42785903146633414,69
0,amateurs,19,0.25,0.3423979501233271,Real homophily,0.8947368421052632,0.42765820997561693,70
0,amateurs,19,0.25,0.40424439460199585,Real homophily,0.8947368421052632,0.4293718065324308,71
0,amateurs,19,0.25,0.3782314927770735,Real homophily,0.8947368421052632,0.42897214514006277,72
0,amateurs,19,0.25,0.3896617743039273,Real homophily,0.8947368421052632,0.4288832554583084,73
0,amateurs,19,0.25,0.4001700294843813,Real homophily,0.8947368421052632,0.42912763552053285,74
0,amateurs,19,0.25,0.37400951913307234,Real homophily,0.8947368421052632,0.4259567456786278,75
0,amateurs,19,0.25,0.36605782100648543,Real homophily,0.8947368421052632,0.4287053930462811,76
0,amateurs,19,0.25,0.3861710597399497,Real homophily,0.8947368421052632,0.4290832183390082,77
0,amateurs,19,0.25,0.3741272031273737,Real homophily,0.8947368421052632,0.42928304124426836,78
0,amateurs,19,0.25,0.41065256644951587,Real homophily,0.8947368421052632,0.42921644915293466,79
0,amateurs,19,0.25,0.38302824124787366,Real homophily,0.8947368421052632,0.42890548047310423,80
0,amateurs,19,0.25,0.4270890262026976,Real homophily,0.8947368421052632,0.4293496177991021,81
0,amateurs,19,0.25,0.4131725150845957,Real homophily,0.8947368421052632,0.42745724745870545,82
0,amateurs,19,0.25,0.5607965986134026,Real homophily,0.8947368421052632,0.4290610071562093,83
0,amateurs,19,0.25,0.4325097091096184,Real homophily,0.8947368421052632,0.4290610071562093,84
0,amateurs,19,0.25,0.3862445184927256,Real homophily,0.8947368421052632,0.4290610071562093,85
0,amateurs,19,0.25,0.43053189184547935,Real homophily,0.8947368421052632,0.428927703758194,86
0,amateurs,19,0.25,0.4015872429246616,Real homophily,0.8947368421052632,0.42926084560703676,87
0,amateurs,19,0.25,0.5020611729873735,Real homophily,0.8947368421052632,0.42952707936377293,88
0,amateurs,19,0.25,0.3195018043392464,Real homophily,0.8947368421052632,0.42926084560703676,89
0,amateurs,19,0.25,0.39430505166336227,Real homophily,0.8947368421052632,0.4293052351552222,90
0,amateurs,19,0.25,0.32717983482383994,Real homophily,0.8947368421052632,0.42797053807856356,91
0,amateurs,19,0.25,0.36606945305498645,Real homophily,0.8947368421052632,0.4287053930462811,92
0,amateurs,19,0.25,0.4783719371440355,Real homophily,0.8947368421052632,0.4294605442130341,93
0,amateurs,19,0.25,0.38347587580019,Real homophily,0.8947368421052632,0.4294827243210131,94
0,amateurs,19,0.25,0.3928035921304046,Real homophily,0.8947368421052632,0.4286609101320693,95
0,amateurs,19,0.25,0.35195596744693375,Real homophily,0.8947368421052632,0.42826025196256345,96
